Search Term,Event count,Total users,Event count per active user,Total revenue
gnocc,2,2,1,0
golden jumbo,2,1,2,0
golden äpfel,2,1,2,0
goldflex,2,2,1,0
gorgonzolla,2,2,1,0
gottaedo,2,1,2,0
grana pada,2,2,1,0
grana padan,2,2,1,0
grand marnier,2,2,1,0
grap,2,1,2,0
grapfruit,2,2,1,0
gratin dau,2,1,2,0
gratin portionen,2,1,2,0
greek,2,2,1,0
green apple,2,1,2,0
green chili,2,1,2,0
green chilli,2,1,2,0
green mountain,2,1,2,0
green pepper,2,2,1,0
greyerzer ,2,1,2,0
greyezer,2,2,1,0
griechischer,2,2,1,0
grill me,2,1,2,0
gruyère,2,2,1,0
grün,2,2,2,0
grüne Bohnen,2,2,1,0
grüne papaya,2,2,1,0
grüner apfel,2,2,1,0
guakamole,2,1,2,0
gur,2,1,2,0
gurcke,2,2,1,0
gurken bio,2,1,2,0
gurken scheiben,2,1,2,0
gutzli,2,1,2,0
gänse,2,2,1,0
hackbällchen,2,2,1,0
hafe,2,1,2,0
hafemilch,2,1,2,0
hagelzucker,2,2,1,0
halbfettquark,2,2,1,0
halbweissmehl,2,2,1,0
halme,2,1,2,0
handtücher,2,1,2,0
haribomischung,2,1,2,0
hartweizengriess,2,2,1,0
haselnus,2,2,1,0
haus,2,2,1,0
haus sauce,2,1,2,0
hefeklöse,2,1,2,0
hell,2,2,1,0
hellman,2,2,1,0
heringsalat,2,2,1,0
heringsfilet,2,1,2,0
hero bouillon,2,1,2,0
hero rösti,2,2,1,0
hero senf,2,1,2,0
herro,2,1,2,0
herz schokolade,2,1,2,0
hilcona salat,2,1,2,0
hilcona salate,2,1,2,0
himbeer boiron,2,2,1,0
himbeer tk,2,2,1,0
himbeerkonfi,2,2,1,0
himbeerkonfiture,2,1,2,0
himbeerkonfitüre,2,2,1,0
himbeermousse,2,1,2,0
himbeerpurre,2,1,2,0
himbeersirup,2,2,1,0
hinterschinkenwürfeli,2,2,1,0
hirse,2,2,1,0
hobelkäse,2,2,1,0
hokka,2,2,1,0
hokkaido kürbis,2,1,2,0
holl,2,2,1,0
hollan,2,1,2,0
honey dew,2,1,2,0
honig ,2,2,1,0
hot dog brötli,2,1,2,0
hot dogbrot,2,1,2,0
huttwiler glutenfreies,2,1,2,0
huusdressing,2,1,2,0
höhlengereift,2,1,2,0
hügli,2,1,2,0
i gelati chocolate,2,1,2,0
ice becher,2,1,2,0
igelati PISTA,2,1,2,0
igelati vani,2,1,2,0
imeal,2,1,2,0
incarom,2,1,2,0
ingwer gemahlen,2,2,1,0
instant,2,1,2,0
instant kaffee,2,1,2,0
intens,2,1,2,0
intense to,2,1,2,0
isi,2,2,1,0
jackfruit,2,2,1,0
jam,2,1,2,0
jasminreis,2,1,2,0
jeune pousse,2,2,1,0
joghurt asso ,2,1,2,0
joghurt cooh,2,2,1,0
joghurt drink,2,2,1,0
joghurt drink bifidus,2,1,2,0
joghurt erdbeer,2,2,1,0
joghurt glace,2,1,2,0
joghurt heidelbeer,2,2,1,0
joghurt kaffee,2,1,2,0
joghurt napf nature,2,1,2,0
joguhrt,2,2,1,0
jogurt ,2,2,1,0
jogurt natur,2,1,2,0
jogurt vegan,2,2,1,0
joha,2,1,2,0
johanisbeere,2,2,1,0
johannis beeren,2,1,2,0
johannisberen,2,2,1,0
jowa gipfel,2,1,2,0
julienn,2,1,2,0
julienne karotten ,2,1,2,0
jumbo festkochend,2,2,1,0
jumbo gip,2,1,2,0
jus,2,2,1,0
kNOBLAUCH,2,1,2,0
ka,2,2,1,0
kabis weiss stück,2,1,2,0
kabissalat,2,2,1,0
kafeerahm,2,2,1,0
kaffee ,2,1,2,0
kaffee becher,2,1,2,0
kaffeebecher,2,2,1,0
kaffeee,2,1,2,0
kaffeerahm emmi,2,1,2,0
kaiser,2,2,1,0
kaisersemmel,2,2,1,0
kaki pers,2,1,2,0
kaki persimon,2,2,1,0
kalamata,2,2,1,0
kalbsfilet,2,1,2,0
kalbsfond,2,2,1,0
kalbshaxe,2,1,2,0
kalbsschnitzel,2,2,1,0
kandiert,2,2,1,0
kapernäpfel,2,2,1,0
kaperäpfel,2,1,2,0
kapuziner,2,1,2,0
karamb,2,2,1,0
karambol,2,2,1,0
kardy,2,2,1,0
karoffel,2,1,2,0
karot,2,2,1,0
karotte geschält,2,2,1,0
karotte streifen,2,1,2,0
karotten geraffelt,2,2,1,0
karotten ges,2,1,2,0
karotten geschnitten,2,2,1,0
karotten käppeli,2,1,2,0
karotten offen,2,2,1,0
karotten salat,2,2,1,0
karotten stengeli,2,1,2,0
karotten violett,2,2,1,0
karotten-buchweizen,2,1,2,0
karottenstäbchen,2,2,1,0
karrotten,2,2,1,0
kartoff,2,2,1,0
kartoffe,2,1,2,0
kartoffel 1/8,2,1,2,0
kartoffel a,2,2,1,0
kartoffel bc,2,2,1,0
kartoffel c,2,2,1,0
kartoffel geschalt,2,1,2,0
kartoffel raclette,2,2,1,0
kartoffel risol,2,2,1,0
kartoffel rot,2,2,1,0
kartoffel s,2,1,2,0
kartoffel salat,2,2,1,0
kartoffel schnitze,2,2,1,0
kartoffel stocki,2,1,2,0
kartoffel typ c,2,2,1,0
kartoffel würfel 10,2,1,2,0
kartoffeln Rösti,2,1,2,0
kartoffeln angesch,2,1,2,0
kartoffeln festkochen,2,2,1,0
kartoffeln gekocht,2,2,1,0
kartoffeln geschählt,2,2,1,0
kartoffeln geschält festkochend,2,2,1,0
kartoffeln geschält mehlig,2,1,2,0
kartoffeln riso,2,1,2,0
kartoffeln roller,2,2,1,0
kartoffeln rost,2,1,2,0
kartoffeln schnitt,2,2,1,0
kartoffeln sous ,2,1,2,0
kartoffeln sous vide,2,2,1,0
kartoffelnkugeln,2,2,1,0
kartoffelscheiben festkochend,2,1,2,0
kartoffelstärke,2,1,2,0
kartoffelviertel,2,1,2,0
kata,2,1,2,0
kefe,2,2,1,0
kefen tk,2,1,2,0
kelloggs,2,2,1,0
kellogs,2,2,1,0
kern und Sammet,2,2,1,0
kern und sa,2,1,2,0
kern und sammet brote,2,1,2,0
kernen,2,1,2,0
kernobst,2,1,2,0
kernotto,2,2,1,0
kernser pilze,2,2,1,0
kerzen,2,2,1,0
ketchup hellmans,2,2,1,0
ketschup,2,2,1,0
khaki,2,2,1,0
kholrabi,2,1,2,0
kid,2,1,2,0
kidney ,2,1,2,0
kidneybohnen,2,1,2,0
kings cave,2,1,2,0
kingscafe,2,1,2,0
kiosk,2,1,2,0
kirschtorte,2,2,1,0
kisabel,2,2,1,0
kisabell,2,1,2,0
kissag,2,1,2,0
kiw,2,2,1,0
kiwi ess,2,1,2,0
kiwi gold,2,2,1,0
kiwiw,2,2,1,0
kleine apfel,2,2,1,0
knacker,2,1,2,0
knirbs,2,2,1,0
knoblauch 70,2,2,1,0
knoblauch Schwarz,2,1,2,0
knoblauch ganz,2,2,1,0
knoblauch gesch,2,2,1,0
knoblauch paste,2,2,1,0
knoblauch sauce,2,1,2,0
knobli gesch,2,1,2,0
knochen,2,2,1,0
knollensel,2,1,2,0
knoppers,2,2,1,0
knorr saucen,2,1,2,0
knotenbeutel,2,1,2,0
knödelhilfe,2,1,2,0
knöpfle,2,1,2,0
kohlerabi,2,1,2,0
kohlrabbi,2,2,1,0
kohlrabi ,2,2,1,0
kohlrabi würfel,2,1,2,0
kohrabi,2,2,1,0
kokko,2,1,2,0
kokos boiron,2,2,1,0
kokosjoghurt,2,2,1,0
kokosjogurt,2,2,1,0
kokosm,2,1,2,0
kokosnussmilch,2,2,1,0
kokoswasser,2,1,2,0
kompott,2,1,2,0
konfetti,2,2,1,0
kopfsalat rot,2,2,1,0
koppert cress,2,2,1,0
koppert cress kaffir,2,1,2,0
kori,2,2,1,0
korianda,2,1,2,0
korinader,2,2,1,0
kraustiel,2,1,2,0
kres,2,2,1,0
kresse schale,2,2,1,0
kroepek,2,1,2,0
krokketen,2,1,2,0
krustenkranz,2,1,2,0
kräutermischung,2,1,2,0
kräutermix,2,2,1,0
kräutersaitling,2,2,1,0
kräutersei,2,2,1,0
kuchenteig vegan,2,1,2,0
kukuma,2,2,1,0
kwi,2,2,1,0
kägi,2,2,1,0
käppeli kichererbsen,2,1,2,0
käs,2,1,2,0
käse geschnitten,2,1,2,0
käse portionen,2,2,1,0
käse rollen,2,2,1,0
käse vegan,2,2,1,0
käseku,2,2,1,0
käsekuchenmischung,2,2,1,0
käseschnitte,2,2,1,0
käsewähe,2,2,1,0
kübis,2,2,1,0
küchenfewrtig blattsalat,2,1,2,0
küchlein,2,2,1,0
kürbis butternuss,2,2,1,0
kürbis falafel,2,2,1,0
kürbis geschält,2,2,1,0
kürbis würfel,2,2,1,0
kürbiskern,2,2,1,0
la vache,2,1,2,0
lace,2,2,1,0
lachs forelle,2,1,2,0
lachs ge,2,1,2,0
lachsfilets,2,2,1,0
lacto,2,2,1,0
lactofrei,2,2,1,0
lactosefreie milch,2,2,1,0
laktose freies ,2,1,2,0
laktosefrei ,2,1,2,0
laktosefrei assortiert,2,1,2,0
laktosefreie,2,2,1,0
laktosefreie jogurt,2,1,2,0
laktosrfrei,2,1,2,0
lamb lettuc,2,1,2,0
lamm,2,2,1,0
landkuchen,2,1,2,0
latte intero,2,2,1,0
latte mac,2,2,1,0
lauch julienne,2,1,2,0
lauch$,2,1,2,0
lauchzwiebeln,2,2,1,0
laugenbrötli,2,2,1,0
le gr,2,1,2,0
leber,2,2,1,0
leisi kuchenteig,2,1,2,0
leticce,2,1,2,0
lettice,2,1,2,0
liebstöck,2,2,1,0
lim,2,2,1,0
limesblätter,2,2,1,0
limeten,2,2,1,0
limett,2,2,1,0
limettensaft,2,2,1,0
limon,2,2,1,0
lims,2,2,1,0
linsen rot,2,2,1,0
lipton black tea,2,1,2,0
litchisaft,2,1,2,0
litschi,2,2,1,0
little,2,1,2,0
lollo rosso,2,2,1,0
lolo,2,2,1,0
lorenz,2,2,1,0
lotus,2,2,1,0
love,2,1,2,0
low fat,2,1,2,0
lusso darcula,2,1,2,0
lusso dracula,2,1,2,0
lusso mix,2,1,2,0
luzerner rahm,2,2,1,0
mISCHSALAT,2,1,2,0
maccadamia,2,1,2,0
maccaron,2,2,1,0
madeira,2,2,1,0
madra,2,1,2,0
magenbrot,2,1,2,0
mager,2,2,1,0
magerqu,2,2,1,0
maggia,2,2,1,0
magnum pint,2,1,2,0
mais ,2,2,1,0
mais chirat,2,2,1,0
mais körner,2,2,1,0
maisbrot,2,2,1,0
maiskölbchen,2,1,2,0
maltesers,2,1,2,0
mandarine ,2,2,1,0
mandarini,2,2,1,0
mandarinli,2,2,1,0
mandarino,2,1,2,0
mandel milch,2,2,1,0
mandel milk,2,1,2,0
manderine,2,2,1,0
mango chu,2,1,2,0
mango coulis,2,2,1,0
mango e passion sauce,2,1,2,0
mango eat,2,2,1,0
mango essreif,2,2,1,0
mango würfel,2,2,1,0
mangos,2,1,2,0
maracuja mango,2,1,2,0
margerine,2,2,1,0
marroni ganz,2,2,1,0
masca,2,2,1,0
matcha,2,1,2,0
mayo ,2,1,2,0
mayon,2,2,1,0
mayonnaise ,2,2,1,0
mayoran,2,2,1,0
meat balls,2,1,2,0
meat meatballs,2,1,2,0
meere,2,1,2,0
mehlfeigen,2,2,1,0
mehlsuppe,2,1,2,0
mela,2,1,2,0
melasse,2,2,1,0
mele ,2,2,1,0
menta,2,1,2,0
menu salat,2,1,2,0
merinda,2,1,2,0
meringue,2,2,1,0
mezze,2,1,2,0
mezzelune,2,1,2,0
mic,2,2,1,0
milch 3.5,2,2,1,0
milch 5dl,2,1,2,0
milch UHT,2,1,2,0
milch lacto,2,2,1,0
milch napf,2,2,1,0
milch prima,2,2,1,0
milch uht 5 dl,2,2,1,0
milch uht emmi,2,1,2,0
milchdrink emmi,2,2,1,0
milchhuus,2,2,1,0
mini apfel,2,2,1,0
mini apfelstrudel,2,1,2,0
mini berliner,2,2,1,0
mini burger,2,2,1,0
mini cremeschnitte,2,2,1,0
mini dessert,2,1,2,0
mini frühlingsrollen,2,2,1,0
mini karotten,2,2,1,0
mini lauch,2,2,1,0
mini maiz,2,1,2,0
mini mozz,2,1,2,0
mini mozzarella,2,2,1,0
mini pinsa,2,1,2,0
mini tiramisu,2,1,2,0
mini$,2,1,2,0
minilattich,2,2,1,0
minze ,2,2,1,0
minzen,2,2,1,0
mirtilli,2,1,2,0
misch oilze,2,1,2,0
mischsalat gastro,2,1,2,0
mittel,2,2,1,0
mix beeren,2,1,2,0
mix it,2,2,1,0
mix pickels,2,1,2,0
mix pilz,2,2,1,0
mixed,2,2,1,0
mixed mushrooms,2,1,2,0
mixed pickels,2,2,1,0
mixed vegetables,2,1,2,0
moca,2,2,1,0
mohrenköpfe,2,1,2,0
monte monte,2,2,1,0
moon Milk,2,1,2,0
mora,2,1,2,0
moser,2,2,1,0
mostarda,2,2,1,0
mouse,2,1,2,0
mouss,2,1,2,0
moutard à l'orange,2,1,2,0
moutarde à l'orange,2,1,2,0
moutarde à lôrNGE,2,1,2,0
mozarela,2,1,2,0
mozarella ,2,2,1,0
moze,2,1,2,0
mozer,2,1,2,0
mozzarella galbani,2,2,1,0
mozzarella gerieben,2,2,1,0
mozzarella sticks,2,2,1,0
mozzarella würfel,2,2,1,0
mozzarelline,2,2,1,0
munfo,2,1,2,0
mungbohnensprossen,2,1,2,0
mungo sprossen,2,2,1,0
mungobohnen ,2,2,1,0
mungobohnen sprossen,2,1,2,0
muskatkürbis,2,1,2,0
mustard ,2,1,2,0
möhre,2,2,1,0
mövenpick,2,1,2,0
müllbeutel,2,1,2,0
müsli,2,2,1,0
n,2,2,1,0
napf apfel,2,1,2,0
napf chäsi emmentaler,2,1,2,0
napf himbeer,2,1,2,0
napf natur,2,2,1,0
napf nature,2,2,1,0
napfbergkäse,2,1,2,0
napfmilch jogurt,2,1,2,0
napoli,2,2,1,0
nasi,2,2,1,0
natur,2,2,1,0
natur jogurt,2,2,1,0
navets,2,2,1,0
navetten,2,2,1,0
navettes,2,2,1,0
nelken,2,2,1,0
nescafe,2,1,2,0
nescafee,2,1,2,0
nidelkäse,2,2,1,0
nougattorte,2,2,1,0
nugets,2,2,1,0
nuss landbrötli,2,1,2,0
ny,2,1,2,0
nèssli,2,2,1,0
nüssl,2,2,1,0
nüssli salat,2,2,1,0
oat flakes,2,1,2,0
obergine,2,2,1,0
obst,2,2,1,0
ohne zuckerzusatz,2,1,2,0
oil,2,1,2,0
olio,2,1,2,0
olivenol,2,2,1,0
omel,2,1,2,0
omeletten,2,2,1,0
omellet,2,1,2,0
ongwer,2,2,1,0
onion gelb,2,1,2,0
onion red,2,1,2,0
oran,2,1,2,0
orang,2,2,1,0
orange blond,2,2,1,0
orangen filet,2,2,1,0
orangenfilet,2,1,2,0
orangenpunch,2,2,1,0
orchide,2,1,2,0
oriental mix,2,2,1,0
origano,2,2,1,0
ostern,2,2,1,0
ottiger erdbe,2,1,2,0
ottiger k,2,1,2,0
ovomaltin,2,2,1,0
oyster,2,1,2,0
pEPERONATA,2,1,2,0
pack choi,2,1,2,0
pack joy,2,1,2,0
palatschini,2,2,1,0
palmblatt,2,1,2,0
palmkohl,2,1,2,0
palpuda,2,1,2,0
panacotta,2,1,2,0
panetone,2,2,1,0
panierte Champignon,2,1,2,0
panierte champignons,2,1,2,0
panna ,2,2,1,0
papadam,2,2,1,0
papardelle,2,2,1,0
papaya grün,2,2,1,0
pappa,2,1,2,0
paprika edelsüss,2,2,1,0
paprika pulver,2,1,2,0
paprikapüree,2,2,1,0
paprikasauce,2,2,1,0
paprikawürfel,2,1,2,0
papya,2,2,1,0
par parboiled,2,1,2,0
parfait mocca,2,2,1,0
parme,2,2,1,0
parmesan padano gerieben,2,1,2,0
party brötli,2,2,1,0
pass,2,2,1,0
passion boiron,2,2,1,0
passionsfrucht sorbet,2,1,2,0
passionsfrucht$,2,1,2,0
pasta frisch,2,1,2,0
paste,2,2,1,0
paste wasabi,2,1,2,0
pasti,2,2,1,0
pastinacken,2,2,1,0
pastinaken bio,2,2,1,0
pastinaken geschält,2,2,1,0
pastrami,2,2,1,0
patate dolc,2,1,2,0
patatli gesch,2,2,1,0
patison,2,2,1,0
patisserie,2,1,2,0
patisso,2,1,2,0
pausen,2,2,1,0
pecrino,2,1,2,0
peeproni,2,2,1,0
pekannüsse,2,1,2,0
pelatti,2,1,2,0
pelets,2,1,2,0
pellets,2,2,1,0
penne de cecco,2,1,2,0
pepe bianco,2,1,2,0
peperoncino,2,2,1,0
peperoni  rot,2,2,1,0
peperoni  tri,2,2,1,0
peperoni bic,2,2,1,0
peperoni bio,2,1,2,0
peperoni du,2,1,2,0
peperoni farbig,2,2,1,0
peperoni ganz,2,2,1,0
peperoni gegrillt,2,1,2,0
peperoni julie,2,1,2,0
peperoni julienne,2,2,1,0
peperoni russisch,2,2,1,0
peperoni scheiben,2,2,1,0
peperoni trico,2,2,1,0
peperonie gelb,2,2,1,0
peperoniwürfel,2,2,1,0
pepperballs,2,1,2,0
peppers,2,2,1,0
peproncini,2,1,2,0
pere,2,2,1,0
perhun,2,1,2,0
perigord,2,1,2,0
perle,2,2,1,0
perlhuhn,2,1,2,0
pesto rosso,2,2,1,0
peterl,2,2,1,0
peterli ge,2,2,1,0
petersilei,2,2,1,0
petersili,2,2,1,0
petersilie gehackt,2,2,1,0
petersilie glatt,2,2,1,0
petersilie liscio,2,2,1,0
petersilienwurz,2,2,1,0
petersillie,2,2,1,0
petrucci,2,2,1,0
pfeffer ,2,1,2,0
pfeffer ganz,2,1,2,0
pfeffer schwarz,2,2,1,0
pfefferminztee,2,2,1,0
pferfferminze,2,2,1,0
pfirsiche,2,2,1,0
pflaum,2,1,2,0
pflaumen ,2,1,2,0
pfälzen,2,1,2,0
pfälzen gross,2,2,1,0
pfälzer ganz,2,2,1,0
pfälzer gelb,2,2,1,0
pfälzer gross,2,2,1,0
pfälzer offen,2,2,1,0
pfälzer rot,2,1,2,0
pfälzerkarotten,2,2,1,0
phasebutter,2,1,2,0
phi,2,2,1,0
phil,2,2,1,0
philadel,2,2,1,0
philadelfia,2,2,1,0
philadelphie,2,2,1,0
physa,2,2,1,0
physal,2,2,1,0
piadina,2,2,1,0
pic nic,2,2,1,0
picosa cham,2,1,2,0
pilzragout quorn,2,2,1,0
pingui,2,2,1,0
pinien,2,1,2,0
pinova,2,1,2,0
pinsa di marco,2,1,2,0
pinsa ramona,2,1,2,0
piri,2,1,2,0
piso,2,2,1,0
pistazien geschält,2,2,1,0
pita brot,2,2,1,0
pitahya,2,1,2,0
pitaya,2,2,1,0
pizza dr. oetker,2,1,2,0
pizza gn,2,1,2,0
pizza margarita,2,1,2,0
pizza sauce,2,1,2,0
pizzaböden,2,2,1,0
pizzocheri,2,1,2,0
plastikeinlagen,2,1,2,0
plaumen,2,2,1,0
plunder,2,2,1,0
plätzli,2,2,1,0
polenta ,2,2,1,0
polpa,2,1,2,0
pom pom blanc,2,1,2,0
pomm d,2,1,2,0
pomm rissolées,2,1,2,0
pommery,2,2,1,0
pommes allumettes,2,2,1,0
pommes eco,2,1,2,0
pommes feinschnitt,2,1,2,0
pommes frigemo,2,1,2,0
pommes frit,2,2,1,0
pommes noisette,2,2,1,0
pommes riso,2,2,1,0
pommes risole,2,2,1,0
pommes rissolées,2,2,1,0
pommes super,2,1,2,0
pommes süss,2,1,2,0
ponzu,2,1,2,0
porcini,2,2,1,0
porcini ,2,1,2,0
portionen butter,2,2,1,0
portobello pilze,2,2,1,0
potato,2,2,1,0
pou,2,1,2,0
pouletbrust ma,2,1,2,0
pouletgeschnetzeltes,2,2,1,0
pouletroulade,2,1,2,0
pouletsalat,2,1,2,0
pouletwienerli,2,1,2,0
preiselbee,2,1,2,0
premium butter,2,1,2,0
pretzel,2,1,2,0
pringles,2,2,1,0
pro espuma,2,2,1,0
produkte,2,2,1,0
protein ,2,1,2,0
protein milk,2,1,2,0
provolone,2,2,1,0
puderzucj,2,1,2,0
pulver,2,2,1,0
punky,2,1,2,0
pure food,2,1,2,0
puree,2,1,2,0
putzmittel,2,1,2,0
pürell,2,1,2,0
püriert,2,2,1,0
qimik,2,2,1,0
quark asso,2,1,2,0
quark lactose,2,1,2,0
quark napf,2,2,1,0
quark napf nature,2,1,2,0
qumquat,2,2,1,0
quorn ,2,1,2,0
quornfilet,2,2,1,0
qurak,2,2,1,0
racl,2,2,1,0
raclette emmi,2,2,1,0
raclette in scheiben,2,1,2,0
raclette käse eckig,2,1,2,0
raclette napf,2,2,1,0
raclette natur,2,2,1,0
rad,2,1,2,0
radieslisprossen,2,2,1,0
radishes,2,1,2,0
radissli,2,2,1,0
ragout,2,2,1,0
rahm price,2,1,2,0
rahm quark,2,1,2,0
rahmglace,2,2,1,0
rahmhalter,2,2,1,0
rahmkäse,2,2,1,0
rande gekocht,2,1,2,0
rande geschält,2,1,2,0
randen emmen,2,1,2,0
randen ganz geschält,2,1,2,0
randen rot,2,2,1,0
randen salat,2,2,1,0
randen schöni,2,2,1,0
randne,2,1,2,0
rapelli,2,1,2,0
raps,2,2,1,0
raspberrys,2,1,2,0
ratatou,2,1,2,0
rauchforelle,2,2,1,0
rauchsalz,2,2,1,0
ravioli hero,2,1,2,0
raviolo,2,2,1,0
red bull,2,2,1,0
red curry,2,2,1,0
red thai,2,2,1,0
reggi,2,1,2,0
regio frites,2,2,1,0
reibk,2,2,1,0
reibkäse vegan,2,1,2,0
reinigungsschwämme,2,1,2,0
reisnudel,2,2,1,0
relish,2,1,2,0
rettich ,2,2,1,0
rettich sango,2,1,2,0
rham,2,2,1,0
ribes,2,2,1,0
rich,2,1,2,0
ricotta ,2,2,1,0
ricotta ravioli,2,2,1,0
riduto,2,2,1,0
riesenchampignons,2,2,1,0
rimus,2,2,1,0
rind geschnetzeltes,2,1,2,0
rio,2,2,1,0
rise,2,1,2,0
risolett,2,2,1,0
rispen tomate,2,2,1,0
rispen tomaten,2,2,1,0
rissole,2,2,1,0
rogen,2,2,1,0
roh zucker,2,2,1,0
rohzucker,2,2,1,0
roll,2,2,1,0
rolle kartoffel,2,1,2,0
roller ,2,2,1,0
roller kart,2,2,1,0
rollerkartoffel,2,2,1,0
romanes,2,2,1,0
romanisco,2,1,2,0
romer kuchen,2,1,2,0
rosa pfeffer,2,2,1,0
rosalp,2,2,1,0
rosamrin,2,2,1,0
rosenkoh,2,2,1,0
rosenkohl ,2,2,1,0
rosm,2,1,2,0
rosma,2,2,1,0
rosmari,2,2,1,0
rot kohl,2,2,1,0
rot kraut,2,1,2,0
rote Zwiebel,2,2,1,0
rote bete,2,2,1,0
rote kabis,2,1,2,0
rote pfälzer,2,2,1,0
rote zweibeln,2,2,1,0
roter brüsseler,2,1,2,0
roterspinat,2,1,2,0
rotes kabis,2,1,2,0
rotolo,2,2,1,0
rotweinessig,2,2,1,0
rubli,2,1,2,0
rubli julienne,2,1,2,0
rucol,2,2,1,0
rucola offen,2,1,2,0
rucolla,2,2,1,0
rukola,2,2,1,0
russische gemüse,2,1,2,0
russischer salat,2,2,1,0
russisches gemüse,2,1,2,0
rättich,2,2,1,0
röh,2,1,2,0
röller,2,1,2,0
rösti galetten,2,2,1,0
rösti portionen,2,1,2,0
rösti tk,2,2,1,0
rösti8,2,1,2,0
röstigaletten,2,2,1,0
röstipastetli,2,2,1,0
röstitaler,2,2,1,0
röstzwiebel,2,2,1,0
rübli geschält,2,1,2,0
rüebli gelb,2,2,1,0
rüebli ju,2,1,2,0
rüebli jul,2,1,2,0
rüebli mit kraut,2,1,2,0
rüebli pfälzer,2,1,2,0
rüebli rot,2,2,1,0
rüebli stäbchen,2,2,1,0
rüebli tk,2,2,1,0
rüeblisaft,2,1,2,0
saft gemüse,2,1,2,0
saint agur,2,1,2,0
sais,2,2,1,0
saku,2,2,1,0
sakuramix,2,2,1,0
salad,2,2,1,0
salak,2,1,2,0
salame ,2,1,2,0
salami rind,2,1,2,0
salanova kraus,2,1,2,0
salat gerüstet,2,2,1,0
salat gewaschen,2,2,1,0
salat grün,2,1,2,0
salat herzen,2,2,1,0
salati,2,1,2,0
salatmischung,2,2,1,0
salatr,2,2,1,0
salsa pomodoro,2,1,2,0
salsiccia,2,1,2,0
salsiz,2,2,1,0
saltimbocca,2,2,1,0
salud,2,2,1,0
salvia,2,1,2,0
salzkart,2,2,1,0
salzkartoffen,2,1,2,0
salzstangen,2,2,1,0
salzwiesenkräuter,2,1,2,0
sambal,2,1,2,0
sander,2,2,1,0
sandwichbrot,2,1,2,0
sardellen,2,2,1,0
satsumas,2,2,1,0
sau,2,1,2,0
sauce bernaise,2,1,2,0
sauce cumberland,2,1,2,0
sauce tartar,2,2,1,0
saucen halbrahm,2,2,1,0
sauces,2,2,1,0
sauer kraut,2,2,1,0
sauer rahm,2,1,2,0
sauerkirschen,2,2,1,0
sauerkraut roh,2,2,1,0
sauerkrautsaft,2,1,2,0
sauerrüben,2,1,2,0
saurer,2,2,1,0
saurer Halbrahm,2,2,1,0
saurer halb,2,2,1,0
sbrinzmöckli,2,2,1,0
scalogni,2,1,2,0
scampi,2,2,1,0
sch,2,2,1,0
schaf joghurt,2,1,2,0
schalloten,2,1,2,0
schalottebn,2,2,1,0
schalotten gehackt,2,1,2,0
schenkel,2,1,2,0
schinke,2,2,1,0
schinken würfel,2,2,1,0
schinken würfeli,2,2,1,0
schinkengi,2,2,1,0
schinkenwürfeli,2,2,1,0
schitachi,2,1,2,0
schlag,2,2,1,0
schlag rahm,2,2,1,0
schlemmerfilet,2,1,2,0
schnittauch,2,2,1,0
schnittlach,2,2,1,0
schnittlau,2,2,1,0
schnittlauc,2,2,1,0
schnitzel gebraten,2,1,2,0
schoggi joghurt,2,2,1,0
schokoherzen,2,1,2,0
schokolad,2,1,2,0
schokolade cake,2,1,2,0
schokoladen creme,2,1,2,0
schokoladencreme,2,2,1,0
schokoriegel,2,2,1,0
schraube,2,1,2,0
schrauben brot,2,2,1,0
schup,2,1,2,0
schwarze brot,2,1,2,0
schwarze karotten,2,2,1,0
schwarztee,2,2,1,0
schwarzwu,2,1,2,0
schwarzwurzeln tk,2,2,1,0
schweinefilet,2,2,1,0
schweineschnitzel,2,2,1,0
schweins schnitzel,2,1,2,0
schweinsbratwurst,2,1,2,0
schweinshaxe,2,1,2,0
schweppes,2,1,2,0
schöni randen,2,1,2,0
seitan,2,2,1,0
seitlinge,2,2,1,0
sekura,2,2,1,0
seleri,2,2,1,0
selerie,2,2,1,0
selle,2,2,1,0
seller,2,2,1,0
sellerie ganz,2,2,1,0
sellerie salat,2,2,1,0
senf ,2,2,1,0
senf früchte,2,2,1,0
senfkohl,2,1,2,0
senfkörner,2,2,1,0
sesamöl,2,2,1,0
shallots,2,1,2,0
sherry,2,2,1,0
shis purple,2,1,2,0
shiso le,2,1,2,0
silber,2,2,1,0
sinalco,2,2,1,0
sirup him,2,1,2,0
slurp,2,1,2,0
smoked chicken,2,1,2,0
snack ,2,1,2,0
snack peperoni,2,1,2,0
snickers,2,2,1,0
snitlauch,2,2,1,0
soba,2,2,1,0
soisson,2,1,2,0
soja ,2,2,1,0
soja gehacktes,2,2,1,0
soja joghurt,2,2,1,0
soja jogurt,2,2,1,0
sojabohnen,2,2,1,0
sojadrink,2,1,2,0
sojalecithin,2,2,1,0
solero,2,2,1,0
sommergemüse,2,2,1,0
sommertrüffelpaste,2,2,1,0
sonne,2,2,1,0
sonnen mais,2,1,2,0
sonnenblumen,2,2,1,0
sonnenblumen öl,2,2,1,0
sorbet apfel,2,1,2,0
soup,2,1,2,0
sous vise kartoffel,2,1,2,0
sous vise kartoffeln,2,1,2,0
sous-vide,2,1,2,0
soy,2,2,1,0
soya ,2,2,1,0
soyana,2,2,1,0
spagetti,2,2,1,0
spargel grün,2,2,1,0
speck ,2,2,1,0
